item,itemLabel,itemDescription,itemItalianLabel,itemItalianDescription
http://www.wikidata.org/entity/Q373565,Elemental Gelade,Japanese manga series,Elemental Gerad,manga di Mayumi Azuma
http://www.wikidata.org/entity/Q714451,Densha Otoko,Japanese media franchise,Train Man,romanzo di Nakano Hitori del 2004
http://www.wikidata.org/entity/Q1254822,Monthly Dragon Age,Japanese manga magazine,Monthly Dragon Age,rivista mensile giapponese di manga
http://www.wikidata.org/entity/Q713966,Oishinbo,manga and anime series,Oishinbo,serie manga e anime giapponese
http://www.wikidata.org/entity/Q715240,Zipang,Japanese manga series,Zipang,serie animata giapponese
http://www.wikidata.org/entity/Q2253013,JLA/Avengers,crossover published in prestige format by DC Comics and Marvel Comics,Vendicatori/JLA,miniserie a fumetti
http://www.wikidata.org/entity/Q797626,Babel II,1971 manga series,Babil Junior,"manga, anime e OAV giapponese"
http://www.wikidata.org/entity/Q402595,Kill Me Baby,Japanese manga series,Kill Me Baby,manga yonkoma scritto e disegnato da Kaduho
http://www.wikidata.org/entity/Q837883,Ping Pong,manga series,Ping Pong,manga seinen di Taiyō Matsumoto
http://www.wikidata.org/entity/Q862850,Reborn!,Japanese manga series,Tutor Hitman Reborn!,manga shōnen scritto e disegnato da Akira Amano
http://www.wikidata.org/entity/Q1405721,Rex,manga,Rex,manga delle CLAMP
http://www.wikidata.org/entity/Q1318521,Alice in the Country of Hearts,2007 video game,Alice in Heartland,videogioco
http://www.wikidata.org/entity/Q851826,B. Ichi,manga,B. Ichi,manga
http://www.wikidata.org/entity/Q1329653,Weekly Young Magazine,Japanese manga magazine,Young Magazine,rivista settimanale giapponese di manga seinen
http://www.wikidata.org/entity/Q891232,Boku wa Imōto ni Koi o Suru,Japanese manga series,Boku wa imōto ni koi o suru,manga scritto e disegnato da Kotomi Aoki
http://www.wikidata.org/entity/Q423658,Nana,Japanese manga series,Nana,manga e anime di Ai Yazawa
http://www.wikidata.org/entity/Q837496,21 Emon,japanese manga,21 emon,videogioco del 1994
http://www.wikidata.org/entity/Q891799,Corpse Princess,2008 anime,La principessa cadavere,manga scritto e disegnato da Yoshiichi Akahito
http://www.wikidata.org/entity/Q891236,We Were There,Japanese manga series,Bokura ga ita,manga shōjo scritto e disegnato da Yūki Obata
http://www.wikidata.org/entity/Q1314481,Ninja Nonsense,Japanese manga series,2x2 = Shinobuden,manga di Ryoichi Koga
http://www.wikidata.org/entity/Q3072249,The Killer,comic written by Matz,Il killer,fumetto francese
http://www.wikidata.org/entity/Q896091,Boy's Next Door,manga,Boy's Next Door,serie di manga
http://www.wikidata.org/entity/Q1353600,Nyan Koi!,Japanese manga series,Nyan Koi!,manga scritto e disegnato da Sato Fujiwara
http://www.wikidata.org/entity/Q1315904,Tonde Burin,Japanese manga series,Super Pig,manga e anime di Taeko Ikeda
http://www.wikidata.org/entity/Q432319,Speed Racer,Japanese manga series,Superauto Mach 5,cartone animato giapponese
http://www.wikidata.org/entity/Q881797,YuruYuri,Japanese manga series,YuruYuri,manga yuri scritto e disegnato da Namori
http://www.wikidata.org/entity/Q488129,Red River,Japanese manga series,Anatolia Story,manga di Chie Shinohara
http://www.wikidata.org/entity/Q910514,Gate 7,Japanese manga series,Gate 7,manga
http://www.wikidata.org/entity/Q907885,Gunslinger Girl,Japanese manga series,Gunslinger Girl,manga scritto e disegnato da Yu Aida
http://www.wikidata.org/entity/Q891237,Bokurano: Ours,manga series by Mohiro Kitoh,Il nostro gioco,Media franchise giapponese
http://www.wikidata.org/entity/Q2762009,The Infinity Gauntlet,1991 comic book limited series,Il guanto dell'infinito,Miniserie di fumetti Marvel
http://www.wikidata.org/entity/Q858384,Monster,Japanese manga series,Monster,manga scritto e disegnato da Naoki Urasawa
http://www.wikidata.org/entity/Q482472,School Rumble,Japanese manga series,School Rumble,manga scritto e disegnato da Jin Kobayashi
http://www.wikidata.org/entity/Q425550,Steel Angel Kurumi,Japanese manga series,Kōtetsu tenshi Kurumi,serie di manga
http://www.wikidata.org/entity/Q838754,Dragon Zakura,Japanese manga series,Dragon Zakura,serie di manga
http://www.wikidata.org/entity/Q871683,Bomberman Jetters,2002 Japanese anime television series,Bomberman Jetters,serie di manga
http://www.wikidata.org/entity/Q429161,"Inari, Konkon, Koi Iroha",Japanese manga series,"Inari, konkon, koi iroha",manga scritto e disegnato da Morohe Yoshida
http://www.wikidata.org/entity/Q1416233,Kajika,Japanese manga series,Kajika,serie di manga
http://www.wikidata.org/entity/Q3821865,La Compagnia della Forca,Italian comic book series (1977- 1979),La compagnia della forca,serie a fumetti di Magnus
http://www.wikidata.org/entity/Q407275,Air Gear,Japanese manga series,Air Gear,"manga shōnen scritto e disegnato da Ito ""Oh! great"" Ōgure"
http://www.wikidata.org/entity/Q1314524,My Bride is a Mermaid,Japanese manga series,Seto no hanayome,serie di manga
http://www.wikidata.org/entity/Q519798,Joshiraku,Japanese manga series,Joshiraku,serie di manga
http://www.wikidata.org/entity/Q1342891,Uzumaki,Japanese manga series,Uzumaki,manga di Junji Itō
http://www.wikidata.org/entity/Q482872,Wandering Son,Japanese manga series,Hōrō Musuko,serie di manga
http://www.wikidata.org/entity/Q862351,Maison Ikkoku,manga series by Rumiko Takahashi,Maison Ikkoku - Cara dolce Kyoko,manga di Rumiko Takahashi
http://www.wikidata.org/entity/Q3134314,Heroes Reborn,1996 Marvel Comics crossover story arc,Heroes Reborn (Marvel),Crossover della Marvel
http://www.wikidata.org/entity/Q1314527,"Sumomomo, Momomo",manga series by Shinobu Ohtaka,Sumomomo Momomo,manga scritto e disegnato da Shinobu Ōtaka
http://www.wikidata.org/entity/Q483547,Mitsudomoe,Japanese manga series,Mitsudomoe,serie di manga
http://www.wikidata.org/entity/Q518169,Hetalia: Axis Powers,2009 manga and anime series,Hetalia Axis Powers,manga scritto e disegnato da Hidekaz Himaruya
http://www.wikidata.org/entity/Q1314519,Kanon,1995 Japanese manga series,Kanon,serie di manga
http://www.wikidata.org/entity/Q1354965,Life,Japanese manga series,Life,serie televisiva giapponese
http://www.wikidata.org/entity/Q852124,Amanchu!,manga by Kozue Amano,Amanchu!,manga shōnen scritto e disegnato da Kozue Amano
http://www.wikidata.org/entity/Q1335290,Medaka Box,Japanese manga series,Medaka Box,manga di NisiOisiN e Akira Akatsuki
http://www.wikidata.org/entity/Q91654412,Ashbringer,Warcraft comic,Ashbringer,fumetto della serie Warcraft
http://www.wikidata.org/entity/Q1317129,Haré+Guu,Japanese manga series by Renjūrō Kindaichi,Jungle wa itsumo Hare nochi Guu,serie di manga
http://www.wikidata.org/entity/Q1338812,Excel Saga,Japanese manga series and its adaptations,Excel Saga,manga scritto e disegnato fra il 1996 ed il 2011 da Koshi Rikdo
http://www.wikidata.org/entity/Q17212083,LINE OFFLINE (Japanese TV Series),Japanese TV Series based on characters from LINE Friends,Line Offline Salaryman,serie anime della Shogakukan Productions
http://www.wikidata.org/entity/Q393501,Captain Harlock,1977 manga series,Capitan Harlock,manga giapponese
http://www.wikidata.org/entity/Q1322197,Mahoraba,Japanese manga series,Mahoraba,manga di Akira Kojima
http://www.wikidata.org/entity/Q865603,Sugar Sugar Rune,Japanese manga series,Sugar Sugar Rune,manga e anime di Moyoco Anno
http://www.wikidata.org/entity/Q1403262,Free Collars Kingdom,manga,Free Collars Kingdom,serie di manga
http://www.wikidata.org/entity/Q901608,Usagi Yojimbo,comic book series by Stan Sakai,Usagi Yojimbo,serie di manga
http://www.wikidata.org/entity/Q866943,Dragonaut: The Resonance,manga,Dragonaut -The Resonance-,serie di manga
http://www.wikidata.org/entity/Q1323643,Fortune Arterial,2008 video game,Fortune Arterial,videogioco del 2008
http://www.wikidata.org/entity/Q409888,Aishiteruze Baby,Japanese manga series,"I love you, baby ★★",manga scritto da Yōko Maki
http://www.wikidata.org/entity/Q496643,Animal Yokochō,Japanese manga series,Il mondo segreto di Ani Yoko,serie di manga
http://www.wikidata.org/entity/Q885092,Blood Alone,Japanese manga series,Blood Alone,serie di manga
http://www.wikidata.org/entity/Q1314517,Koi Koi Seven,Japanese manga series,Koi Koi Seven,serie televisiva anime di 13 episodi prodotta nel 2005 dallo Studio Flag
http://www.wikidata.org/entity/Q868899,Pandora Hearts,Japanese manga series,Pandora Hearts,Serie manga ed anime
http://www.wikidata.org/entity/Q1363696,Gunsmith Cats,Japanese manga series,Gun Smith Cats,manga di Kenichi Sonoda
http://www.wikidata.org/entity/Q494357,Future Diary,Japanese manga series,Mirai nikki - Future Diary,manga scritto e disegnato da Sakae Esuno
http://www.wikidata.org/entity/Q21206902,Kobane Calling: Greetings From Northern Syria,comic book by Zerolcalcare,Kobane Calling,fumetto di Zerocalcare
http://www.wikidata.org/entity/Q483120,Nichijou,2006 comedy manga by Keiichi Arawi,Nichijou,manga di Keiichi Arawi
http://www.wikidata.org/entity/Q21160182,Tomodachi x Monster,Japanese manga series,Tomodachi x Monster,Manga giapponese
http://www.wikidata.org/entity/Q3221499,JLA: The Nail series,three-issue comic book mini-series,JLA: The Nail,fumetto del 1998 pubblicato dalla DC Comics
http://www.wikidata.org/entity/Q1365044,Kaiji,Japanese manga series,Kaiji,manga scritto e disegnato da Nobuyuki Fukumoto
http://www.wikidata.org/entity/Q1367841,Weekly Young Jump,Japanese manga magazine,Weekly Young Jump,rivista settimanale giapponese di manga seinen
http://www.wikidata.org/entity/Q425618,Suki: A Like Story,Japanese manga series,Mi piaci perché mi piaci,manga shōjo delle CLAMP
http://www.wikidata.org/entity/Q520175,Loveless,Japanese manga series,Loveless,serie di manga
http://www.wikidata.org/entity/Q3697314,Final Crisis: Legion of 3 Worlds,comic book series,Crisi finale: La Legione dei 3 mondi,miniserie a fumetti DC Comics
http://www.wikidata.org/entity/Q482790,Deadman Wonderland,Japanese manga series,Deadman Wonderland,manga scritto da Jinsei Kataoka e disegnato da Kazuma Kondou
http://www.wikidata.org/entity/Q868170,Codename: Sailor V,"Manga created by Naoko Takeuchi, Predescesor to Sailor Moon",Codename Sailor V,Manga di Naoko Takeuchi
http://www.wikidata.org/entity/Q482482,K-On!,Japanese manga series,K-On!,manga scritto e disegnato da Kakifly
http://www.wikidata.org/entity/Q2042843,Manga Time Kirara Max,Japanese manga magazine,Manga Time Kirara Max,rivista giapponese di manga
http://www.wikidata.org/entity/Q3636193,Batman: Year 100,comic book mini-series,Batman: Anno 100,miniserie a fumetti
http://www.wikidata.org/entity/Q873260,Namiuchigiwa no Muromi-san,Japanese manga series,Namiuchigiwa no Muromi-san,serie di manga
http://www.wikidata.org/entity/Q862952,I Am a Hero,Japanese zombie manga,I Am a Hero,manga di Kengo Hanazawa
http://www.wikidata.org/entity/Q482796,The World God Only Knows,Japanese manga series,The World God Only Knows,serie di manga
http://www.wikidata.org/entity/Q483557,Level E,Japanese manga series,Level E,manga
http://www.wikidata.org/entity/Q495919,Blue Exorcist,Japanese manga series,Blue Exorcist,manga shōnen scritto e disegnato da Kazue Kato
http://www.wikidata.org/entity/Q1494417,Garo,alternative manga magazine,Garo,magazine antologico manga
http://www.wikidata.org/entity/Q1314495,RG Veda,manga series,RG Veda,serie di manga
http://www.wikidata.org/entity/Q11302509,Monthly Comic Flapper,Japanese manga magazine,Monthly Comic Flapper,rivista di manga giapponese
http://www.wikidata.org/entity/Q509415,Cheeky Angel,Japanese manga series by Hiroyuki Nishimori,Tenshi na konamaiki,manga di Hiroyuki Nishimori
http://www.wikidata.org/entity/Q847410,Tottemo! Luckyman,Japanese anime television series,Tottemo! Luckyman,serie di manga
http://www.wikidata.org/entity/Q1348627,Nabari no Ou,Japanese manga series,Nabari,manga scritto e disegnato da Yūki Kamatani
http://www.wikidata.org/entity/Q1350885,Queen's Blade Rebellion,series of visual combat books,Queen's Blade Rebellion,"serie di libri, manga e anime"
http://www.wikidata.org/entity/Q912159,Jyu-Oh-Sei,Japanese manga series,Jū ō sei,serie di manga
http://www.wikidata.org/entity/Q482715,Kuroko's Basketball,Japanese manga series,Kuroko's Basket,manga spokon scritto e disegnato da Tadatoshi Fujimaki
http://www.wikidata.org/entity/Q848359,Holyland,Japanese manga series,Holyland,serie manga
http://www.wikidata.org/entity/Q1317878,Digimon Adventure V-Tamer 01,manga,Digimon Adventure V-Tamer 01,manga di Hiroshi Izawa e Tenya Yabuno
http://www.wikidata.org/entity/Q1323666,Ogre Slayer,Japanese manga series,Slayer,manga di Kei Kusunoki
http://www.wikidata.org/entity/Q2665153,Secret Invasion,event created for the Marvel comics universe by Marvel Worldwide Inc.,Secret Invasion,Crossover a fumetti della Marvel
http://www.wikidata.org/entity/Q865487,Rozen Maiden,2002 Japanese manga series,Rozen Maiden,manga e anime delle PEACH-PIT
http://www.wikidata.org/entity/Q519229,Fight! Iczer One,Japanese manga series,Tatakae! Iczer-1,manga di Aran Rei
http://www.wikidata.org/entity/Q852615,Ochanigosu.,Japanese manga series,Ocha ni gosu,manga giapponese
http://www.wikidata.org/entity/Q1321785,Phoenix,1954–1988 manga series by Osamu Tezuka,La Fenice,manga di Osamu Tezuka
http://www.wikidata.org/entity/Q473212,Slut Girl,Japanese manga series,Slut Girl,serie di manga
http://www.wikidata.org/entity/Q1345513,Manhole,Japanese manga series,Manhole,manga di Tetsuya Tsutsui
http://www.wikidata.org/entity/Q866151,Yume Tsukai,manga,Yume Tsukai,serie di manga
http://www.wikidata.org/entity/Q830771,Highschool of the Dead,Japanese manga series,Highschool of the Dead,manga di Daisuke Satō e Shōji Satō
http://www.wikidata.org/entity/Q1323695,KimiKiss,2006 video game,KimiKiss,videogioco del 2006
http://www.wikidata.org/entity/Q1321644,Yokohama Kaidashi Kikō,Japanese manga series,Yokohama Shopping Blog,serie di manga
http://www.wikidata.org/entity/Q1411883,Juden Chan,Japanese manga series,Fight Ippatsu! Juuden-chan!,serie di manga
http://www.wikidata.org/entity/Q91654367,Curse of the Worgen,Warcraft comic,La maledizione dei Worgen,fumetto della serie Warcraft
http://www.wikidata.org/entity/Q1319658,Kokurikozaka kara,Japanese manga series written by Tetsurō Sayama and illustrated by Chizuru Takahashi,La collina dei papaveri,serie di manga
http://www.wikidata.org/entity/Q837408,Sweet Valerian,anime series,Sweet Valerian,serie televisiva anime
http://www.wikidata.org/entity/Q482863,Dream Eater Merry,Japanese manga series,Yumekui Merry,manga di Yoshitaka Ushiki
http://www.wikidata.org/entity/Q485480,Antique Bakery,Japanese manga series,Antique Bakery,manga di genere Shōnen'ai scritto ed illustrato da Fumi Yoshinaga
http://www.wikidata.org/entity/Q1355719,Miyuki,Japanese manga series,Miyuki,manga di Mitsuru Adachi
http://www.wikidata.org/entity/Q880172,Black Cat,Japanese manga series,Black Cat,manga di Kentarō Yabuki
http://www.wikidata.org/entity/Q21168998,X-23,Marvel Comics title,X-23,serie a fumetti Marvel Comics
http://www.wikidata.org/entity/Q1406014,Captive Hearts,Japanese manga series,Captive Heart,serie di manga
http://www.wikidata.org/entity/Q850626,Shin'ya Shokudō,Japanese manga series,La taverna di mezzanotte,serie manga di Yarō Abe
http://www.wikidata.org/entity/Q847647,Dear,Japanese manga series,Dear (manga),serie di manga
http://www.wikidata.org/entity/Q1314546,Jarinko Chie,manga series,La monella Chie,serie di manga
http://www.wikidata.org/entity/Q507231,Path of the Assassin,manga,"Hanzō, la via dell'assassino",Manga
http://www.wikidata.org/entity/Q3820612,LaLa DX,manga magazine,LaLa DX,rivista giapponese di manga shōjo pubblicata dalla Hakusensha
http://www.wikidata.org/entity/Q423652,Black Lagoon,Japanese manga series,Black Lagoon,manga scritto e disegnato da Rei Hiroe
http://www.wikidata.org/entity/Q1338432,Kaze to Ki no Uta,Japanese manga series,Il poema del vento e degli alberi,manga di Keiko Takemiya
http://www.wikidata.org/entity/Q17651947,Rigor Mortis,Italian comic,Rigor Mortis,Fumetto italiano
http://www.wikidata.org/entity/Q483106,Freezing,2007 Japanese manga series,Freezing,serie di manga
http://www.wikidata.org/entity/Q401287,Goldfish Warning!,Japanese manga series,Goldfish Warning!,videogioco del 1991
http://www.wikidata.org/entity/Q835512,Kaguyahime,Japanese manga series,La principessa splendente,serie di manga
http://www.wikidata.org/entity/Q847725,Zeni Geba,television series,Zeni Geba,serie di manga
http://www.wikidata.org/entity/Q861449,Tough,Japanese manga series,Tough,serie di manga
http://www.wikidata.org/entity/Q1403072,Mobile Suit Gundam: The Origin,Japanese manga series,Gundam Origini,manga giapponese
http://www.wikidata.org/entity/Q881041,Blade of the Immortal,Japanese manga series,L'Immortale,manga scritto e disegnato da Hiroaki Samura
http://www.wikidata.org/entity/Q905809,Mokke,Japanese manga series,Mokke,manga scritto e illustrato dal mangaka Takatoshi Kumakura
http://www.wikidata.org/entity/Q1324055,Arc the Lad,video game series,Arc the Lad,serie di videogiochi e anime giapponese
http://www.wikidata.org/entity/Q11091881,Gangan Joker,Japanese manga magazine,Gangan Joker,rivista giapponese di manga
http://www.wikidata.org/entity/Q1405732,Shin Hakkenden,1999  Japanese anime series,Shin Hakkenden,serie anime
http://www.wikidata.org/entity/Q903394,Wild Life,Japanese manga series by Masato Fujisaki,Wild Life,serie di manga
http://www.wikidata.org/entity/Q1360690,Princess Jellyfish,Japanese manga series,Kuragehime,manga di Akiko Higashimura
http://www.wikidata.org/entity/Q483570,Croisée in a Foreign Labyrinth,Japanese manga series,Storia di un viaggio a Parigi,serie di manga
http://www.wikidata.org/entity/Q1314549,Canon,manga,Canon,manga di Chika Shiomi
http://www.wikidata.org/entity/Q1402835,Jinbē,manga,Jinbe,serie di manga
http://www.wikidata.org/entity/Q398146,Hiatari Ryōkō!,Japanese manga series by Mitsuru Adachi,Questa allegra gioventù,serie di manga
http://www.wikidata.org/entity/Q1418748,Yellow,four-volume yaoi manga by Makoto Tateno,Yellow,manga di Makoto Tateno
http://www.wikidata.org/entity/Q482986,Glass Mask,Japanese manga series,Il grande sogno di Maya,manga scritto e disegnato da Suzue Miuchi
http://www.wikidata.org/entity/Q3754224,Full Moon Project,Japanese TV,Full Moon Project,serie a fumetti italiana di genere horror
http://www.wikidata.org/entity/Q844599,"Sayonara, Zetsubou-Sensei",Japanese manga series,Sayonara Zetsubō-sensei,manga creato da Kōji Kumeta
http://www.wikidata.org/entity/Q476230,Claymore,Japanese manga series,Claymore,manga dark fantasy di Norihiro Yagi
http://www.wikidata.org/entity/Q1329708,Angel Densetsu,Japanese manga series,Angel densetsu,serie di manga
http://www.wikidata.org/entity/Q2660441,Weekly Shōnen Champion,Japanese manga magazine,Weekly Shōnen Champion,rivista settimanale giapponese di manga
http://www.wikidata.org/entity/Q857261,Rosario + Vampire,Japanese manga series,Rosario + Vampire,serie di manga
http://www.wikidata.org/entity/Q39043,Space Brothers,Japanese manga series,Uchu kyodai - Fratelli nello spazio,manga di Chuya Koyama
http://www.wikidata.org/entity/Q91441,2001 Nights,Japanese manga series,2001 Nights,manga
http://www.wikidata.org/entity/Q91495,Battle Angel Alita: Last Order,Japanese manga series,Alita Last Order,manga di Yukito Kishiro
http://www.wikidata.org/entity/Q520585,Candy Boy,manga,Candy Boy,serie di manga
http://www.wikidata.org/entity/Q60151,"Recently, My Sister Is Unusual",Japanese manga series,"Saikin, imōto no yōsu ga chotto okashiin da ga",manga di Mari Matsuzawa
http://www.wikidata.org/entity/Q540497,Kenkō Zenrakei Suieibu Umishō,Japanese manga series,Kenkō zenrakei suieibu umishō,manga scritto e disegnato da Mitsuru Hattori
http://www.wikidata.org/entity/Q931473,Kamichama Karin,Japanese manga series,Karin piccola dea,manga scritto e disegnato da Koge-Donbo
http://www.wikidata.org/entity/Q1377807,Alien Nine,Japanese manga series,Alien 9,serie di manga
http://www.wikidata.org/entity/Q1536303,Harlock Saga,manga,Harlock Saga - L'anello dei Nibelunghi,serie di manga
http://www.wikidata.org/entity/Q1608262,Monster Soul,Japanese manga series,Monster Soul,serie di manga
http://www.wikidata.org/entity/Q28650,The Devil Does Exist,Japanese manga series,"Lui, il diavolo!",manga giapponese
http://www.wikidata.org/entity/Q571579,Please Save My Earth,Japanese manga series,Proteggi la mia terra,manga shōjo fantascientifico disegnato da Saki Hiwatari
http://www.wikidata.org/entity/Q946801,Yumemiru Happa,manga,Yumemiru Happa,serie di manga
http://www.wikidata.org/entity/Q578305,Boys Be...,Japanese manga series,Boys Be,manga di Masahiro Itabashi e Hiroyuki Tamakoshi
http://www.wikidata.org/entity/Q4347,Barefoot Gen,Japanese manga series,Gen di Hiroshima,serie shonen manga di Keiji Nakazawa
http://www.wikidata.org/entity/Q928071,Imadoki!,Japanese manga series,Imadoki,serie di manga
http://www.wikidata.org/entity/Q3882519,DC One Million,"crossover storyline that ran through a self-titled, weekly limited series and through special issues of almost all titles published by DC Comics in November 1998",DC One Million,miniserie crossover a fumetti
http://www.wikidata.org/entity/Q888252,The Kurosagi Corpse Delivery Service,manga,Kurosagi - Consegna cadaveri,serie di manga
http://www.wikidata.org/entity/Q1374090,Area 88,Japanese manga series,Area 88,serie di manga
http://www.wikidata.org/entity/Q912997,Duel Masters,"franchise based on a manga, anime and a trading card game",Duel Masters,media franchise ideato da Shigenobu Matsumoto
http://www.wikidata.org/entity/Q31825,Petit Eva: Evangelion@School,parody series based on Neon Genesis Evangelion,Petit Eva - Evangelion@School,serie manga parodistica disegnata in stile super deformed di Neon Genesis Evangelion
http://www.wikidata.org/entity/Q526332,Kekkaishi,Japanese manga series,Kekkaishi,manga di Yellow Tanabe
http://www.wikidata.org/entity/Q564410,S.A,Japanese manga series,Special A,manga e anime di Maki Minami
http://www.wikidata.org/entity/Q1388243,Here Is Greenwood,Japanese manga series,Koko wa Greenwood,serie di manga
http://www.wikidata.org/entity/Q1617793,B.O.D.Y.,manga,B.O.D.Y.,manga di Ao Mimori
http://www.wikidata.org/entity/Q80873,Azumanga Daioh,Japanese manga series,Azumanga daiō,manga comico del 2000 di Kiyohiko Azuma
http://www.wikidata.org/entity/Q530189,Super Mario-kun,manga,Super Mario-kun,serie di manga
http://www.wikidata.org/entity/Q1524961,Ginga Legend Weed,manga,Ginga Densetsu Weed,serie di manga
http://www.wikidata.org/entity/Q888819,Hayao Miyazaki's Daydream Data Notes,collection of manga and illustrated writings by Hayao Miyazaki,Miyazaki Hayao no Zassō nōto,serie di manga
http://www.wikidata.org/entity/Q3931436,Red Menace,comic book,Red Menace,miniserie a fumetti
http://www.wikidata.org/entity/Q921440,Seitokai Yakuindomo,Japanese manga series,Seitokai yakuindomo,manga shōnen scritto da Tozen Ujiie
http://www.wikidata.org/entity/Q24777652,All Star Section Eight,DC Comics limited series,All Star Sezione Otto,miniserie a fumetti DC Comics
http://www.wikidata.org/entity/Q887421,Queen's Blade,manga and anime series,Queen's Blade,"serie di libri, manga e anime"
http://www.wikidata.org/entity/Q919756,Lost+Brain,Japanese shōnen manga by Akira Ootani,LOST + BRAIN,serie manga shōnen giapponese creata da Akira Otani e Tsuzuku Yabuno
http://www.wikidata.org/entity/Q1428041,Mirai Keisatsu Urashiman,Japanese manga series,"Ryo, un ragazzo contro un impero",serie di manga
http://www.wikidata.org/entity/Q890189,No Money,manga,Okane ga nai,serie di manga
http://www.wikidata.org/entity/Q549235,Ragnarock City,Japanese manga series,Ragnarock City,serie di manga
http://www.wikidata.org/entity/Q931319,Manyū Hiken-chō,Japanese manga series,Manyu hikencho - Il prosperoso clan Manyu,manga di Hideki Yamada
http://www.wikidata.org/entity/Q930990,Vinland Saga,Japanese manga series,Vinland Saga,manga scritto e disegnato da Makoto Yukimura
http://www.wikidata.org/entity/Q1983073,Vassalord,Japanese manga series,Vassalord,serie di manga
http://www.wikidata.org/entity/Q1475324,Fushigi Yûgi: Genbu Kaiden,Japanese manga series,Fushigi yûgi Special,manga di Yū Watase
http://www.wikidata.org/entity/Q91499,Appleseed,Japanese manga series,Appleseed,manga e OAV giapponese
http://www.wikidata.org/entity/Q1393671,Fake,manga by Sanami Matoh,Fake: Un'indagine confidenziale,manga di Sanami Matō
http://www.wikidata.org/entity/Q546916,Honey and Clover,Japanese manga series,Honey and Clover,manga e anime di Chika Umino
http://www.wikidata.org/entity/Q1657773,Inu × Boku SS,Japanese manga series,Inu × Boku SS,manga scritto e disegnato da Cocoa Fujiwara
http://www.wikidata.org/entity/Q75332,Love Lab,Japanese manga series,Love Lab,manga yonkoma scritto e disegnato da Ruri Miyahara
http://www.wikidata.org/entity/Q1402696,Strange Dawn,Japanese manga series,Strange Dawn,anime di Hal Film Maker
http://www.wikidata.org/entity/Q3276142,The Legend of Kamui,manga series,Kamui den,manga del 1964 di Sanpei Shirato
http://www.wikidata.org/entity/Q925693,Broken Blade,Japanese manga series,Break Blade,manga di Yunosuke Yoshinaga
http://www.wikidata.org/entity/Q1469922,Nui!,manga,Nui!,serie di manga
http://www.wikidata.org/entity/Q538150,To Love Ru,Japanese manga series,To Love-Ru,manga di Saki Hasemi e Kentarō Yabuki
http://www.wikidata.org/entity/Q1886091,Devil,Japanese manga series,Majin Devil,manga di Oh! great
http://www.wikidata.org/entity/Q1888501,Stellvia,Japanese anime television series,Uchū no Stellvia,serie di manga
http://www.wikidata.org/entity/Q1834,Death Note,Japanese manga series,Death Note,manga scritto da Tsugumi Ōba e disegnato da Takeshi Obata
http://www.wikidata.org/entity/Q933589,Hitohira,manga and television series,Hitohira,serie di manga
http://www.wikidata.org/entity/Q1374301,Magical Circle Guru Guru,Japanese manga series,Guru Guru - Il girotondo della magia,manga di Hiroyuki Etō
http://www.wikidata.org/entity/Q1402664,YAT Anshin! Uchū Ryokō,Japanese anime television series,YAT Anshin! Uchū Ryokō,serie di manga
http://www.wikidata.org/entity/Q71990,Sprite,Japanese manga series,Sprite,manga horror-gore di Yugo Ishikawa
http://www.wikidata.org/entity/Q4038974,Freddy vs. Jason vs. Ash,limited series comic book,Freddy vs. Jason vs. Ash,Miniserie a fumetti
http://www.wikidata.org/entity/Q920370,Overman King Gainer,manga,Overman King Gainer,serie televisiva anime di genere fantascientifico-robotico
http://www.wikidata.org/entity/Q922494,No Bra,2000s Japanese manga,No Bra,serie di manga
http://www.wikidata.org/entity/Q3180475,Star Wars,Japanese manga series,Star Wars,manga basato su Star Wars
http://www.wikidata.org/entity/Q588903,Futari Ecchi,Japanese manga series,Futari Etchi,manga di Katsu Aki
http://www.wikidata.org/entity/Q1993189,Defense Devil,Japanese manga series,Defense Devil,manga scritto da Youn In-wan e disegnato da Yang Kyung-il
http://www.wikidata.org/entity/Q3277067,Assassination Classroom,Japanese manga series,Assassination Classroom,manga scritto e disegnato da Yūsei Matsui
http://www.wikidata.org/entity/Q1491699,Rumic World,manga,Rumic World,serie di manga
http://www.wikidata.org/entity/Q1635548,Akuma na Eros,manga,Virgin Crisis,serie di manga
http://www.wikidata.org/entity/Q547895,Real,Japanese manga series,Real,manga di Takehiko Inoue
http://www.wikidata.org/entity/Q1487814,Ga-Rei,Japanese manga series,Ga-Rei - Il divoratore di spiriti,manga ideato e disegnato da Hajime Segawa
http://www.wikidata.org/entity/Q1368978,Liar Game,Japanese manga series,Liar Game,serie di manga
http://www.wikidata.org/entity/Q1392162,Fūma no Kojirō,manga,Fuma no Kojiro,serie di manga
http://www.wikidata.org/entity/Q1670019,Kids on the Slope,Japanese manga series,Sakamichi no Apollon,manga scritto e illustrato da Yuki Kodama
http://www.wikidata.org/entity/Q1368693,GeGeGe no Kitarō,Japanese manga series by Shigeru Mizuki,Kitaro dei cimiteri,manga giapponese
http://www.wikidata.org/entity/Q933754,The Abashiri Family,Japanese manga series,Abashiri Family,manga
http://www.wikidata.org/entity/Q1428028,F3,hentai manga and anime,F3,serie di manga
http://www.wikidata.org/entity/Q576823,Saru Lock,manga,Saru Lock,Manga giapponese ideato da Naoki Serizawa
http://www.wikidata.org/entity/Q579191,Marine a Go Go,manga,Marine A Go-Go,serie di manga
